,id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
1229,b,16,4,4,6,0,0,0,1,313,5,1,0,1,0,Tamika,f,b,0,1,0,c,a,653,0.704645395,0.252164066,10.00487041,0.150668472,0.301994115,9.668208122,1,some,,1,16.70000076,61,,,0,,,,,,,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,Nonprofit
1230,b,16,4,5,7,0,0,1,1,34,1,1,1,1,1,Allison,f,w,1,0,0,c,a,654,0.971468806,0.024071502,9.929739952,0.17001754,0.149692938,9.321792603,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1231,b,16,4,3,3,0,1,0,0,313,5,1,1,1,1,Latonya,f,b,1,0,0,c,a,654,0.051354181,0.891093135,10.6310606,0.074430853,0.542473495,10.5600481,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1232,b,16,4,2,2,0,0,0,1,17,1,1,0,1,0,Meredith,f,w,0,1,0,c,a,654,0.052359965,0.786358535,10.43555641,0.130112112,0.284314841,9.743377686,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1233,b,16,4,2,3,0,0,0,0,326,6,1,0,1,0,Tamika,f,b,0,1,0,c,a,654,0.217249036,0.495773435,9.965052605,0.197265401,0.223429814,9.422948837,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1234,b,16,4,2,7,0,0,0,0,13,1,1,0,1,1,Leroy,m,b,0,1,0,c,a,655,0.382091939,0.475560069,9.824660301,0.182862967,0.245999411,9.534884453,1,,,1,,,,,0,0.530870318,0.294441521,10.24405861,0.216173664,0.094348058,9.266626358,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
1235,b,16,4,3,7,0,1,0,0,13,1,1,1,1,1,Matthew,m,w,1,0,0,c,a,655,0.512182355,0.298899204,9.662879944,0.257437974,0.035784647,8.733271599,1,,,1,,,,,0,0.530870318,0.294441521,10.24405861,0.216173664,0.094348058,9.266626358,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
1236,b,16,4,4,3,0,0,0,1,27,1,0,0,1,1,Neil,m,w,0,1,0,c,a,655,0.102952741,0.729525208,10.29255199,0.230278671,0.087097056,9.384545326,1,,,1,,,,,0,0.530870318,0.294441521,10.24405861,0.216173664,0.094348058,9.266626358,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
1237,b,16,4,4,8,0,0,0,0,316,6,1,1,1,1,Tyrone,m,b,1,0,0,c,a,655,0.989359558,0.00550022,9.52748394,0.274150968,0.037661508,8.706324577,1,,,1,,,,,0,0.530870318,0.294441521,10.24405861,0.216173664,0.094348058,9.266626358,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
1238,b,16,4,4,6,0,1,0,1,379,6,0,1,1,1,Meredith,f,w,1,0,0,c,a,656,0.3361651,0.637369633,10.43190765,0.108847864,0.406575918,10.41214085,1,5,,0,2.5,70,2.5,70,0,0.204763502,0.727045953,10.61939907,0.070493139,0.369903088,10.00735188,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
1239,b,16,4,4,7,0,0,0,0,316,6,1,1,1,0,Tanisha,f,b,1,0,0,c,a,656,0.971468806,0.024071502,9.929739952,0.17001754,0.149692938,9.321792603,1,5,,0,2.5,70,2.5,70,0,0.204763502,0.727045953,10.61939907,0.070493139,0.369903088,10.00735188,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
1240,b,16,4,4,21,0,0,0,1,34,1,1,1,1,0,Carrie,f,w,1,0,0,c,a,658,0.116623893,0.728339255,10.28704739,0.139842764,0.365636081,9.933725357,1,3,hsg,1,16.89999962,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
1241,b,16,4,2,12,1,0,0,1,313,5,0,0,1,0,Emily,f,w,0,1,0,c,a,658,,,,,,,1,3,hsg,1,16.89999962,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
1242,b,16,2,3,5,0,1,0,1,387,6,1,0,1,0,Keisha,f,b,0,1,0,c,a,658,0.397594661,0.1801956,9.876218796,0.312872767,0.030846862,8.728263855,0,3,hsg,1,16.89999962,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
1243,b,16,3,3,5,0,1,0,0,379,6,1,1,1,0,Lakisha,f,b,1,0,0,c,a,658,0.198823527,0.569167614,10.06828117,0.139711425,0.288013309,9.647498131,0,3,hsg,1,16.89999962,700,,,0,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Private
1244,b,16,3,3,5,0,1,0,0,379,6,1,1,1,0,Allison,f,w,1,0,0,c,a,659,0.512182355,0.298899204,9.662879944,0.257437974,0.035784647,8.733271599,0,,somcol,0,,,,,,0.125,0.875,11.81431103,0,0.892857134,11.36244011,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
1245,b,16,4,3,5,1,0,0,1,323,6,1,1,1,0,Ebony,f,b,1,0,0,c,a,659,0.989495635,0.004863125,9.474318504,0.257409632,0.04815378,8.69767952,1,,somcol,0,,,,,,0.125,0.875,11.81431103,0,0.892857134,11.36244011,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
1246,b,16,4,5,9,0,0,0,1,326,6,1,0,1,0,Latoya,f,b,0,1,0,c,a,659,0.049821846,0.847644269,10.37717152,0.098282687,0.444894701,10.20199871,1,,somcol,0,,,,,,0.125,0.875,11.81431103,0,0.892857134,11.36244011,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
1247,b,16,3,4,6,0,0,0,0,185,1,1,0,1,0,Laurie,f,w,0,1,0,c,a,659,0.016486628,0.744989455,10.24242115,0.238195524,0.138573721,9.446834564,0,,somcol,0,,,,,,0.125,0.875,11.81431103,0,0.892857134,11.36244011,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
1248,408,16,4,6,18,0,1,0,0,13,1,0,0,1,0,Allison,f,w,1,0,0,b,s,240,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,1,3,somcol,1,9.100000381,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
1249,381,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Anne,f,w,1,0,0,b,s,216,0,0.962732911,11.11929035,0,0.780124247,11.03974915,1,,,0,20.39999962,70,,,0,0.020562096,0.952776074,10.80488777,0.067950018,0.35165447,10.00608921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
1250,86,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Brad,m,w,1,0,0,b,s,279,0.342481494,0.422792256,10.09954739,0.194318026,0.273801327,9.654256821,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
1251,269,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Brett,m,w,0,1,0,b,s,113,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
1252,191,16,4,5,8,0,0,0,1,264,4,0,0,0,0,Darnell,m,b,0,1,0,b,s,52,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
1253,381,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Darnell,m,b,0,1,1,b,s,216,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,,,0,20.39999962,70,,,0,0.020562096,0.952776074,10.80488777,0.067950018,0.35165447,10.00608921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
1254,408,16,4,5,26,0,0,0,0,13,1,0,0,0,0,Darnell,m,b,0,1,0,b,s,240,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,3,somcol,1,9.100000381,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
1255,86,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Ebony,f,b,0,1,0,b,s,279,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
1256,364,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Emily,f,w,0,1,0,b,s,199,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,1,,,0,,,,,,0.012144871,0.9371503,10.93004894,0.087009326,0.286532193,9.920000076,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
1257,296,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Geoffrey,m,w,0,1,0,b,s,138,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
1258,364,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Geoffrey,m,w,1,0,0,b,s,199,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,1,,,0,,,,,,0.012144871,0.9371503,10.93004894,0.087009326,0.286532193,9.920000076,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
1259,408,16,4,4,8,0,0,0,0,13,1,0,0,1,0,Jay,m,w,0,1,0,b,s,240,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,3,somcol,1,9.100000381,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
1260,191,16,4,4,20,0,1,0,0,267,4,0,0,0,0,Jermaine,m,b,1,0,0,b,s,52,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
1261,296,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Jill,f,w,1,0,0,b,s,138,0.727722168,0.096407637,9.819561958,0.239583746,0.088632829,9.081825256,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
1262,381,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,1,b,s,216,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,1,,,0,20.39999962,70,,,0,0.020562096,0.952776074,10.80488777,0.067950018,0.35165447,10.00608921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
1263,86,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1,0,0,b,s,279,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
1264,296,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Lakisha,f,b,1,0,0,b,s,138,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
1265,269,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Latonya,f,b,0,1,0,b,s,113,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
1266,364,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Latoya,f,b,0,1,0,b,s,199,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,1,,,0,,,,,,0.012144871,0.9371503,10.93004894,0.087009326,0.286532193,9.920000076,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
1267,86,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Meredith,f,w,0,1,0,b,s,279,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,1,some,somcol,1,,7000,,,0,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Private
1268,269,16,4,6,8,0,1,0,0,21,1,1,1,1,0,Meredith,f,w,1,0,0,b,s,113,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
1269,191,16,4,3,13,0,0,0,0,285,4,0,0,1,0,Neil,m,w,0,1,0,b,s,52,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
1270,269,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Rasheed,m,b,1,0,0,b,s,113,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Private
1271,381,16,4,3,7,0,0,0,1,274,4,0,0,0,0,Todd,m,w,0,1,0,b,s,216,0.342481494,0.422792256,10.09954739,0.194318026,0.273801327,9.654256821,1,,,0,20.39999962,70,,,0,0.020562096,0.952776074,10.80488777,0.067950018,0.35165447,10.00608921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
1272,191,16,4,7,5,0,1,0,0,285,4,1,0,1,1,Todd,m,w,1,0,0,b,s,52,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,,0,20,90,,,0,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Private
1273,296,16,4,4,6,0,0,0,0,285,4,1,0,1,0,Tremayne,m,b,0,1,0,b,s,138,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
1274,364,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Tyrone,m,b,1,0,0,b,s,199,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,1,,,0,,,,,,0.012144871,0.9371503,10.93004894,0.087009326,0.286532193,9.920000076,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
1275,408,16,4,4,14,0,1,0,0,13,1,1,0,1,1,Tyrone,m,b,1,0,0,b,s,240,0.090286106,0.791502476,10.59780884,0.080463707,0.522528708,10.56710339,1,3,somcol,1,9.100000381,,,,0,0.009450125,0.969300926,10.66644096,0.092539378,0.216772586,9.809012413,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Public
1276,b,161,4,6,7,0,0,0,1,257,4,0,0,0,1,Emily,f,w,0,1,0,b,a,660,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1277,b,161,4,1,5,0,0,0,0,379,6,1,1,1,1,Lakisha,f,b,1,0,0,b,a,660,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1278,b,161,4,5,9,0,1,0,1,386,6,0,1,1,1,Sarah,f,w,1,0,1,b,a,660,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1279,b,161,3,3,4,0,0,0,1,785,4,0,0,1,1,Tanisha,f,b,0,1,0,b,a,660,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1280,b,162,3,5,13,0,0,0,1,27,1,1,0,1,1,Allison,f,w,0,1,0,b,a,661,0.144843429,0.716077268,9.967776299,0.06885808,0.263202995,9.643809319,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
1281,b,162,4,5,14,0,1,0,1,285,3,0,1,1,0,Kenya,f,b,1,0,0,b,a,661,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,1,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
1282,b,162,3,3,7,0,0,0,1,385,6,1,0,1,1,Latonya,f,b,0,1,0,b,a,661,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
1283,b,162,3,3,4,0,1,0,1,33,1,1,1,1,1,Meredith,f,w,1,0,1,b,a,661,0.049823806,0.883613944,10.48369026,0.05833986,0.550802648,10.34338665,0,,,0,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,
1284,b,163,4,6,7,0,0,0,1,257,4,0,0,0,1,Anne,f,w,0,1,0,b,a,662,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,1,,,0,25,270,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
1285,b,163,3,5,5,0,0,0,1,264,4,1,0,0,1,Ebony,f,b,0,1,0,b,a,662,0.009224333,0.965914547,10.14407825,0.17773129,0.145394698,9.593764305,0,,,0,25,270,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
1286,b,163,2,5,19,0,1,0,0,22,1,0,1,0,0,Emily,f,w,1,0,0,b,a,662,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,0,,,0,25,270,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
1287,b,163,3,3,4,0,1,0,1,33,1,1,1,1,1,Tamika,f,b,1,0,0,b,a,662,0.342481494,0.422792256,10.09954739,0.194318026,0.273801327,9.654256821,0,,,0,25,270,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
1288,b,164,2,5,19,0,1,0,0,22,1,0,1,0,0,Anne,f,w,1,0,0,b,a,663,0.054735221,0.810472608,9.841984749,0.015655577,0.224218696,9.321345329,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1289,b,164,3,2,2,0,0,0,1,379,6,0,0,1,1,Kenya,f,b,0,1,0,b,a,663,0.436394662,0.333424389,9.967448235,0.180402875,0.144759297,9.173780441,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1290,b,164,4,1,5,0,1,0,0,379,6,1,1,1,1,Latonya,f,b,1,0,0,b,a,663,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1291,b,164,3,5,4,0,0,0,1,443,4,0,0,1,1,Sarah,f,w,0,1,0,b,a,663,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,
1292,b,165,4,5,14,0,1,0,1,285,3,0,1,1,0,Ebony,f,b,1,0,0,b,a,664,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,1,some,colp,1,155.8999939,425,,,0,0,0.798004985,10.48829746,0.029925186,0.586034894,10.27394676,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
1293,b,165,4,1,5,0,1,0,0,379,6,1,1,1,1,Kristen,f,w,1,0,0,b,a,664,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,1,some,colp,1,155.8999939,425,,,0,0,0.798004985,10.48829746,0.029925186,0.586034894,10.27394676,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
1294,b,165,3,5,13,0,0,0,1,307,1,0,1,1,1,Laurie,f,w,0,1,0,b,a,664,0.727722168,0.096407637,9.819561958,0.239583746,0.088632829,9.081825256,0,some,colp,1,155.8999939,425,,,0,0,0.798004985,10.48829746,0.029925186,0.586034894,10.27394676,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
1295,b,165,4,4,11,0,0,0,1,387,6,0,0,1,1,Tamika,f,b,0,1,0,b,a,664,0.018669743,0.873804688,10.03998375,0.274885416,0.092559427,9.381094933,1,some,colp,1,155.8999939,425,,,0,0,0.798004985,10.48829746,0.029925186,0.586034894,10.27394676,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
1296,b,166,3,2,2,0,0,0,1,379,6,0,0,1,1,Allison,f,w,0,1,0,b,a,665,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,0,,,1,9.899999619,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
1297,b,166,4,6,9,0,1,0,1,285,3,1,1,1,0,Jill,f,w,1,0,0,b,a,665,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,,,1,9.899999619,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
1298,b,166,3,2,1,0,0,0,1,313,6,0,0,1,1,Kenya,f,b,0,1,0,b,a,665,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,0,,,1,9.899999619,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
1299,b,166,4,5,14,0,1,0,1,285,3,0,1,1,0,Lakisha,f,b,1,0,0,b,a,665,0.303463429,0.471891522,10.2307024,0.189628825,0.119755521,9.334149361,1,,,1,9.899999619,87,,,0,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Private
1300,b,168,2,4,16,0,0,0,1,27,6,0,1,1,1,Anne,f,w,1,0,1,b,a,666,0.003335861,0.981652796,10.2996769,0.190750569,0.328430623,10.00383091,0,,,0,5.199999809,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
1301,b,168,3,5,5,0,0,0,1,264,4,1,0,0,1,Emily,f,w,0,1,0,b,a,666,0.022391992,0.221549004,9.614337921,0.356164396,0.187565863,9.520981789,0,,,0,5.199999809,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
1302,b,168,2,5,19,0,1,0,0,22,1,0,1,0,0,Kenya,f,b,1,0,0,b,a,666,0.727722168,0.096407637,9.819561958,0.239583746,0.088632829,9.081825256,0,,,0,5.199999809,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
1303,b,168,3,2,1,0,0,0,1,313,6,0,0,1,1,Latoya,f,b,0,1,0,b,a,666,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,0,,,0,5.199999809,60,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Private
1304,b,169,2,4,16,0,0,0,1,27,6,0,1,1,1,Ebony,f,b,1,0,0,b,a,667,0.899133086,0.036512028,9.999252319,0.224656358,0.086144954,9.220488548,0,,,0,12.89999962,400,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
1305,b,169,3,5,26,1,1,0,1,313,6,1,1,1,1,Emily,f,w,1,0,0,b,a,667,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,0,,,0,12.89999962,400,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
1306,b,169,3,2,2,0,0,0,1,379,6,0,0,1,1,Jill,f,w,0,1,0,b,a,667,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,0,,,0,12.89999962,400,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
1307,b,169,3,5,4,0,0,0,1,443,4,0,0,1,1,Tamika,f,b,0,1,0,b,a,667,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,0,,,0,12.89999962,400,,,0,0.062415741,0.824140191,10.37367821,0.110030688,0.320884615,9.70436573,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
1308,a,16b,4,4,6,0,0,0,0,285,4,1,0,1,0,Allison,f,w,0,1,1,b,s,306,0.011417697,0.955994308,10.51104927,0.168411031,0.40699333,10.38693142,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
1309,a,16b,4,4,8,0,1,0,0,21,1,1,1,1,0,Hakim,m,b,1,0,1,b,s,306,0.011153428,0.975516856,10.75269794,0.029651795,0.670837879,10.8619175,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
1310,a,16b,4,2,6,0,0,0,0,27,1,1,0,0,0,Jamal,m,b,0,1,1,b,s,306,0.189535841,0.66560185,10.34287071,0.173128113,0.136053428,9.474318504,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
1311,a,16b,4,2,6,0,1,0,1,461,4,1,1,1,0,Jay,m,w,1,0,1,b,s,306,0.586862147,0.337866217,10.29106045,0.180472583,0.132418603,9.400629997,1,,,1,17,75,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
1312,b,17,3,2,7,0,1,0,1,255,3,0,1,1,0,Anne,f,w,1,0,0,c,a,668,0.002795683,0.952140212,10.45360088,0.236445278,0.124980085,9.621058464,0,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
